id;idemprise;idarrete;shorturl;arretesrcid;collectivitelibelle;collectiviteid;collectiviteagencelibelle;collectiviteagenceid;documenttype;arretedebut;arretefin;empriseno;emprisetype;emprisedebut;emprisefin;mesures;localisations;idagence;publicationinternet;categoriesmodele;nommodele;parametresarrete;parametresemprise;parametresmesures;datecreation;datemodification;meta_millesime;meta_source;meta_resolution;meta_insee;meta_siren;meta_observations;meta_genealogie;meta_licence;meta_mairie_quartier;meta_iris_id;meta_200x200_id;meta_datcreat;meta_datmaj;meta_datsupp;geocod_methode;geocod_fiability;geocod_real_address;osm_node_id;osm_way_id;osm_rel_id;meta_actif;arretes_type;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
97119;49203;850088941;https://dl.sogelink.fr/?nbcAaIpD;22-AT-0139;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20220216000000;20220304000000;1;CIRCULATION;2022-02-16T00:00:00Z;2022-03-04T00:00:00Z;Rétrécissement temporaire de largeur de voie;135 CHEMIN DES AMANTS D'AVIGNON;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 04/02/2022 00:00:00 ; Date de réception de la demande : 04/02/2022 00:00:00 ; Date de début de l'arrêté : 16/02/2022 00:00:00 ; Date de fin de l'arrêté : 04/03/2022 00:00:00 ; Description des travaux : sur réseaux ou ouvrages électriques ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 16/02/2022 00:00:00 au 04/03/2022 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20220208133757.106;20220208133757.561;2022;;;84007;218400075;;;LO;;;;;20220319002737;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;848785.4070437886;6317548.857405425;4.8532957364;43.941227971022315;43.941227971022315;4.8532957364
93097;49203;850088941;https://dl.sogelink.fr/?nbcAaIpD;22-AT-0139;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20220216000000;20220304000000;1;CIRCULATION;2022-02-16T00:00:00Z;2022-03-04T00:00:00Z;Rétrécissement temporaire de largeur de voie;135 CHEMIN DES AMANTS D'AVIGNON;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 04/02/2022 00:00:00 ; Date de réception de la demande : 04/02/2022 00:00:00 ; Date de début de l'arrêté : 16/02/2022 00:00:00 ; Date de fin de l'arrêté : 04/03/2022 00:00:00 ; Description des travaux : sur réseaux ou ouvrages électriques ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 16/02/2022 00:00:00 au 04/03/2022 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20220208133757.106;20220208133757.561;2022;;;84007;218400075;;;LO;;;;;20220319002737;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;848785.4070437886;6317548.857405425;4.8532957364;43.941227971022315;43.941227971022315;4.8532957364
90929;15561;850047920;https://dl.sogelink.fr/?bYf61FK6;21-AT-0333;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210406000000;20210507000000;1;CIRCULATION;2021-04-06T00:00:00Z;2021-05-07T00:00:00Z;Rétrécissement temporaire de largeur de voie; RUE DU GROZEAU;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 06/04/2021 00:00:00 ; Date de fin de l'arrêté : 07/05/2021 00:00:00 ; Description des travaux : remplacement de Poteau à Incendie ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : EST";Dates de l'emprise : Du 06/04/2021 00:00:00 au 07/05/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210326091407.188;20210326091407.618;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847883.3118898835;6318467.936757454;4.842330236547439;43.9496870397837;43.9496870397837;4.842330236547439
93277;2852;850029187;https://dl.sogelink.fr/?T2r8PxIh;20-AT-0424;MAIRIE D 'AVIGNON;;Avignon;;ARRETE TEMPORAIRE;20200511000000;20200630000000;3;DEVIATION;2020-05-11T00:00:00Z;2020-06-30T00:00:00Z;Déviation;" AVENUE DE LA REINE JEANNE;AVENUE CHEVALIER DE FOLARD;BOULEVARD PIERRE LOTI;RUE GUYNEMER;RUE FRANCOIS OMER;RUE DANTON";86177;t;Travaux;;;;;;;2020;;;84007;218400075;;;LO;;;;;20220319002422;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845908.5966123864;6316395.755339267;4.817144005900182;43.93145501929856;43.93145501929856;4.817144005900182
94954;15564;850047923;https://dl.sogelink.fr/?e2tUOSKl;21-AT-0310;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210331000000;20210407000000;1;STATIONNEMENT;2021-03-31T00:00:00Z;2021-04-07T00:00:00Z;"Mesure libre stationnement;Rétrécissement temporaire de largeur de voie";2 AVENUE DE LA GARE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 22/03/2021 00:00:00 ; Date de réception de la demande : 22/03/2021 00:00:00 ; Date de début de l'arrêté : 31/03/2021 00:00:00 ; Date de fin de l'arrêté : 07/04/2021 00:00:00 ; Description des travaux : remplacement poteau incendie  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 31/03/2021 00:00:00 au 07/04/2021 00:00:00;"Mesure libre stationnement | texte de la mesure : 2 places de stationnement seront neutralisées, au droit du chantier  ; Rétrécissement temporaire de largeur de voie 2 | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie 2 | conséquence : suppression d'emplacements de stationnement ; Rétrécissement temporaire de largeur de voie 2 | largeur de voie maintenue : 0";20210326092943.224;20210326092943.75;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;843474.6248962522;6315633.942035563;4.786627150539353;43.92510065012687;43.92510065012687;4.786627150539353
94955;15565;850047924;https://dl.sogelink.fr/?eHvzeJIe;21-AT-0318;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210412000000;20210416000000;1;CIRCULATION;2021-04-12T00:00:00Z;2021-04-16T00:00:00Z;Circulation alternée;91 AVENUE MARCOU DELANGLADE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 12/04/2021 00:00:00 ; Date de fin de l'arrêté : 16/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 12/04/2021 00:00:00 au 16/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210326093423.043;20210326093423.54;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;850078.9998954742;6315214.004542278;4.868714798600001;43.919946844722375;43.919946844722375;4.868714798600001
90933;15565;850047924;https://dl.sogelink.fr/?eHvzeJIe;21-AT-0318;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210412000000;20210416000000;1;CIRCULATION;2021-04-12T00:00:00Z;2021-04-16T00:00:00Z;Circulation alternée;91 AVENUE MARCOU DELANGLADE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 12/04/2021 00:00:00 ; Date de fin de l'arrêté : 16/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 12/04/2021 00:00:00 au 16/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210326093423.043;20210326093423.54;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;850078.9998954742;6315214.004542278;4.868714798600001;43.919946844722375;43.919946844722375;4.868714798600001
94957;15567;850047927;https://dl.sogelink.fr/?agyjVTq9;21-AT-0322;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210416000000;20210421000000;1;CIRCULATION;2021-04-16T00:00:00Z;2021-04-21T00:00:00Z;Circulation alternée;569 CHEMIN DE L'ONDE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 16/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 16/04/2021 00:00:00 au 21/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210326093922.101;20210326093922.604;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851309.5980634042;6316732.832737093;4.884483103199999;43.93334853902233;43.93334853902233;4.884483103199999
90935;15567;850047927;https://dl.sogelink.fr/?agyjVTq9;21-AT-0322;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210416000000;20210421000000;1;CIRCULATION;2021-04-16T00:00:00Z;2021-04-21T00:00:00Z;Circulation alternée;569 CHEMIN DE L'ONDE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 16/04/2021 00:00:00 ; Date de fin de l'arrêté : 21/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 16/04/2021 00:00:00 au 21/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210326093922.101;20210326093922.604;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851309.5980634042;6316732.832737093;4.884483103199999;43.93334853902233;43.93334853902233;4.884483103199999
94960;15570;850047930;https://dl.sogelink.fr/?LF2iuAl0;21-AT-0325;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210426000000;20210430000000;1;CIRCULATION;2021-04-26T00:00:00Z;2021-04-30T00:00:00Z;Circulation alternée;870 RUE ANDRE JEAN BOUDOY;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 26/04/2021 00:00:00 ; Date de fin de l'arrêté : 30/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET ; Date d'envoi de la demande : 23/03/2021 00:00:00";Dates de l'emprise : Du 26/04/2021 00:00:00 au 30/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210326094600.886;20210326094601.333;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;851652.1373913195;6315444.4045372065;4.8883639500734635;43.92168296324655;43.92168296324655;4.8883639500734635
94961;15571;850047931;https://dl.sogelink.fr/?nHP80p4t;21-AT-0332;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210406000000;20210507000000;1;CIRCULATION;2021-04-06T00:00:00Z;2021-05-07T00:00:00Z;Rétrécissement temporaire de largeur de voie; AVENUE DE SAINT-CHAMAND;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 06/04/2021 00:00:00 ; Date de fin de l'arrêté : 07/05/2021 00:00:00 ; Description des travaux : de remplacement d'un poteau incendie  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : SAINT CHAMAND";Dates de l'emprise : Du 06/04/2021 00:00:00 au 07/05/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 30 km/h";20210326095100.991;20210326095101.626;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847727.72253844;6317025.249358664;4.839973877734026;43.93673958915708;43.93673958915708;4.839973877734026
90939;15571;850047931;https://dl.sogelink.fr/?nHP80p4t;21-AT-0332;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210406000000;20210507000000;1;CIRCULATION;2021-04-06T00:00:00Z;2021-05-07T00:00:00Z;Rétrécissement temporaire de largeur de voie; AVENUE DE SAINT-CHAMAND;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 06/04/2021 00:00:00 ; Date de fin de l'arrêté : 07/05/2021 00:00:00 ; Description des travaux : de remplacement d'un poteau incendie  ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : SAINT CHAMAND";Dates de l'emprise : Du 06/04/2021 00:00:00 au 07/05/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 30 km/h";20210326095100.991;20210326095101.626;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847727.72253844;6317025.249358664;4.839973877734026;43.93673958915708;43.93673958915708;4.839973877734026
94924;15407;850047651;https://dl.sogelink.fr/?5aYrnQAH;21-AT-0307;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210329000000;20210409000000;1;CIRCULATION;2021-03-29T00:00:00Z;2021-04-09T00:00:00Z;Rétrécissement temporaire de largeur de voie;" CHEMIN DE L'HERBE; ROUTE DE BEL AIR";86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 18/03/2021 00:00:00 ; Date de réception de la demande : 19/03/2021 00:00:00 ; Date de début de l'arrêté : 29/03/2021 00:00:00 ; Date de fin de l'arrêté : 09/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 29/03/2021 00:00:00 au 09/04/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 20 km/h";20210323084928.123;20210323084928.66;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;849624.520552062;6315851.908892024;4.863245324260134;43.92578270885374;43.92578270885374;4.863245324260134
94963;15573;850047933;https://dl.sogelink.fr/?dSCpIPRE;21-AT-0335;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210402000000;20210402000000;1;CIRCULATION;2021-04-02T00:00:00Z;2021-04-02T00:00:00Z;Rétrécissement temporaire de largeur de voie; BOULEVARD PIERRE BOULLE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 02/04/2021 00:00:00 ; Date de fin de l'arrêté : 02/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 02/04/2021 00:00:00 au 02/04/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : mise en place d'un alternat temporaire ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | dispositifs alternat : B15+C18";20210326095738.017;20210326095738.448;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;843573.8906030844;6315697.057465991;4.787880633504174;43.92564829459151;43.92564829459151;4.787880633504174
90941;15573;850047933;https://dl.sogelink.fr/?dSCpIPRE;21-AT-0335;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210402000000;20210402000000;1;CIRCULATION;2021-04-02T00:00:00Z;2021-04-02T00:00:00Z;Rétrécissement temporaire de largeur de voie; BOULEVARD PIERRE BOULLE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 02/04/2021 00:00:00 ; Date de fin de l'arrêté : 02/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de télécommunications ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : OUEST";Dates de l'emprise : Du 02/04/2021 00:00:00 au 02/04/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu d'un empiètement temporaire sur une partie de la chaussée ; Rétrécissement temporaire de largeur de voie | conséquence : mise en place d'un alternat temporaire ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | dispositifs alternat : B15+C18";20210326095738.017;20210326095738.448;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;843573.8906030844;6315697.057465991;4.787880633504174;43.92564829459151;43.92564829459151;4.787880633504174
94964;15574;850047934;https://dl.sogelink.fr/?G9TVSVvf;21-AT-0336;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210405000000;20210409000000;1;CIRCULATION;2021-04-05T00:00:00Z;2021-04-09T00:00:00Z;Rétrécissement temporaire de largeur de voie;58 ROUTE DE MORIERES;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : NORD ; Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 05/04/2021 00:00:00 ; Date de fin de l'arrêté : 09/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de fibre optique";Dates de l'emprise : Du 05/04/2021 00:00:00 au 09/04/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 50 km/h";20210326100120.073;20210326100120.708;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847373.1081896512;6318718.823939713;4.8360490765;43.95205126362228;43.95205126362228;4.8360490765
90942;15574;850047934;https://dl.sogelink.fr/?G9TVSVvf;21-AT-0336;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210405000000;20210409000000;1;CIRCULATION;2021-04-05T00:00:00Z;2021-04-09T00:00:00Z;Rétrécissement temporaire de largeur de voie;58 ROUTE DE MORIERES;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : NORD ; Date d'envoi de la demande : 25/03/2021 00:00:00 ; Date de réception de la demande : 25/03/2021 00:00:00 ; Date de début de l'arrêté : 05/04/2021 00:00:00 ; Date de fin de l'arrêté : 09/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages de fibre optique";Dates de l'emprise : Du 05/04/2021 00:00:00 au 09/04/2021 00:00:00;"Rétrécissement temporaire de largeur de voie | aménagement : compte tenu de la réalisation des travaux en bordure de voie ; Rétrécissement temporaire de largeur de voie | conséquence : limitation de vitesse ; Rétrécissement temporaire de largeur de voie | largeur de voie maintenue : 0 ; Rétrécissement temporaire de largeur de voie | vitesse : 50 km/h";20210326100120.073;20210326100120.708;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;847373.1081896512;6318718.823939713;4.8360490765;43.95205126362228;43.95205126362228;4.8360490765
94967;15630;850048040;https://dl.sogelink.fr/?zMes8ke1;21-AT-0424;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210423000000;20210430000000;1;STATIONNEMENT;2021-04-06T00:00:00Z;2021-04-30T00:00:00Z;"Interdiction de stationnement;Circulation interdite";4725 ROCADE CHARLES DE GAULLE À L'ANGLE DE L'AVENUE DE LA CABRIÈRE SUR LE PARKING DE LA MAISON DÉPARTEMENTALE DES SPORTS;86177;t;Travaux;AM2 - Prorogation d'arrêtés temporaires;"Date de réception de la demande : 21/04/2021 00:00:00 ; Motif de prorogation de l'arrêté : la mise en oeuvre des travaux a été retardée  ; Nouvelle date de fin de l'arrêté : 30/04/2021 00:00:00 ; ajout annexe : N";Dates de l'emprise : Du 06/04/2021 00:00:00 au 30/04/2021 00:00:00;"Interdiction de stationnement | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement | caractère aggravant : très gênant ; Interdiction de stationnement | fourrière  : Oui ; Circulation interdite 2 | dérogations : véhicules des employés ayant accès au deuxième parking ";20210329121347.71;20210422071904.534;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845479.4847093449;6316084.27741812;4.811712741999999;43.92874133102234;43.92874133102234;4.811712741999999
90945;15630;850048040;https://dl.sogelink.fr/?zMes8ke1;21-AT-0424;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210423000000;20210430000000;1;STATIONNEMENT;2021-04-06T00:00:00Z;2021-04-30T00:00:00Z;"Interdiction de stationnement;Circulation interdite";4725 ROCADE CHARLES DE GAULLE À L'ANGLE DE L'AVENUE DE LA CABRIÈRE SUR LE PARKING DE LA MAISON DÉPARTEMENTALE DES SPORTS;86177;t;Travaux;AM2 - Prorogation d'arrêtés temporaires;"Date de réception de la demande : 21/04/2021 00:00:00 ; Motif de prorogation de l'arrêté : la mise en oeuvre des travaux a été retardée  ; Nouvelle date de fin de l'arrêté : 30/04/2021 00:00:00 ; ajout annexe : N";Dates de l'emprise : Du 06/04/2021 00:00:00 au 30/04/2021 00:00:00;"Interdiction de stationnement | dérogations : véhicules de l'entreprise exécutant les travaux ; Interdiction de stationnement | caractère aggravant : très gênant ; Interdiction de stationnement | fourrière  : Oui ; Circulation interdite 2 | dérogations : véhicules des employés ayant accès au deuxième parking ";20210329121347.71;20210422071904.534;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;845479.4847093449;6316084.27741812;4.811712741999999;43.92874133102234;43.92874133102234;4.811712741999999
94968;15631;850048042;https://dl.sogelink.fr/?8L0tVRwK;21-AT-0323;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210419000000;20210423000000;1;CIRCULATION;2021-04-19T00:00:00Z;2021-04-23T00:00:00Z;Circulation alternée;418 CHEMIN DE LA VERDIERE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 19/04/2021 00:00:00 ; Date de fin de l'arrêté : 23/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 19/04/2021 00:00:00 au 23/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210329121829.719;20210329121830.154;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;850178.1167558598;6317738.403324148;4.8706930239;43.942637805222304;43.942637805222304;4.8706930239
90946;15631;850048042;https://dl.sogelink.fr/?8L0tVRwK;21-AT-0323;MAIRIE D 'AVIGNON;;AVIGNON;;ARRETE TEMPORAIRE;20210419000000;20210423000000;1;CIRCULATION;2021-04-19T00:00:00Z;2021-04-23T00:00:00Z;Circulation alternée;418 CHEMIN DE LA VERDIERE;86177;t;Travaux;AC2 - Arrêté temporaire travaux;"Date d'envoi de la demande : 23/03/2021 00:00:00 ; Date de réception de la demande : 23/03/2021 00:00:00 ; Date de début de l'arrêté : 19/04/2021 00:00:00 ; Date de fin de l'arrêté : 23/04/2021 00:00:00 ; Description des travaux : sur réseaux ou ouvrages d'eau potable ; ajout annexe : N ; chargé de MEP de la signalisation : Le demandeur de l'acte ; CHOIX SECTEURS : MONTFAVET";Dates de l'emprise : Du 19/04/2021 00:00:00 au 23/04/2021 00:00:00;"Circulation alternée | type d'alternat : B15+C18 et feux ; Circulation alternée | longueur maximale alternat : 0";20210329121829.719;20210329121830.154;2021;;;84007;218400075;;;LO;;;;;20220319002547;;;;;;;;;travaux impactant la circulation;84007-travauxArretes;850178.1167558598;6317738.403324148;4.8706930239;43.942637805222304;43.942637805222304;4.8706930239
